sell_time,sell_volume,product_sku,Chinese_name,freezer
2023-07-27 10:56:21,4,MN_YM_XG_BD_40,蒙牛优牧布丁雪糕40g,MNG23H50874
2023-07-27 12:16:54,4,MN_LSXQ_XG_LSS_70,蒙牛绿色心情绿莎莎雪糕70g,MNG23H50497
2023-07-27 13:47:46,1,MN_LSXQ_XG_LSS_70,蒙牛绿色心情绿莎莎雪糕70g,MNG23H50497
2023-07-27 13:53:05,1,MN_SB_BQL_JJBBJTZZ_75,蒙牛随变焦糖啵啵焦糖珍珠口味冰淇淋75g,MNG23H50510
2023-07-27 14:25:49,1,MN_LSXQ_XG_LSS_70,蒙牛绿色心情绿莎莎雪糕70g,MNG23H50510
2023-07-27 14:35:44,2,MN_BJ_BB_NHSXN_85,蒙牛冰+牛磺酸口味雪泥85g,MNG23H50874
2023-07-27 15:39:11,1,MN_DLSX_BQL_XRRL_75,蒙牛蒂兰圣雪雪绒乳酪牛奶冰淇淋75g,MNG23H50497
2023-07-27 16:04:50,2,MN_SSXG_BQL_XCNY_95,蒙牛果味三色雪糕95g,MNG23H50082
2023-07-27 16:04:50,2,MN_YMZX_BQL_QKL_260,蒙牛优牧之选巧克力口味冰淇淋260g,MNG23H50082
2023-07-27 16:08:52,1,MN_BJ_BB_MGXNnew_75,蒙牛冰+芒果口味雪泥75g,MNG23H50497
2023-07-27 16:26:21,2,MN_BJ_BB_LMSN_70,蒙牛冰+蓝莓酸奶口味棒冰70g,MNG23H50874
2023-07-27 16:26:21,2,MN_SB_XG_18DCT_2022_70,蒙牛随变新18度脆筒雪糕70g,MNG23H50874
2023-07-27 16:48:30,4,MN_DLSX_BQL_CBMGNR_75,蒙牛蒂兰圣雪重瓣玫瑰牛乳冰淇淋75g,MNG23H50646
2023-07-27 16:48:30,4,MN_LSXQ_BQL_HCLHJL_75,蒙牛绿色心情植轻黑醋栗（黑加仑）冰淇淋75g,MNG23H50646
2023-07-27 16:48:30,4,MN_LSXQ_XG_LSS_70,蒙牛绿色心情绿莎莎雪糕70g,MNG23H50646
2023-07-27 16:48:30,4,MN_SB_BQL_JDXC_75,蒙牛随变经典香草口味冰淇淋75g,MNG23H50646
2023-07-27 17:00:06,3,MN_YM_XG_BD_40,蒙牛优牧布丁雪糕40g,MNG23H50874
2023-07-27 17:01:55,1,MN_KACC_XG_CMXC_45,蒙牛酷爱纯脆草莓香草口味脆皮雪糕45g,MNG23H50646
2023-07-27 17:02:00,5,MN_BJ_BB_XKQTLL_75,蒙牛冰+星空青提酪酪口味雪泥75g,MNG23H50646
2023-07-27 17:02:00,5,MN_HMM_XG_HMG_65,蒙牛哈蜜蜜雪糕65g,MNG23H50646
2023-07-27 17:02:00,5,MN_LSXQ_BQL_HCLHJL_75,蒙牛绿色心情植轻黑醋栗（黑加仑）冰淇淋75g,MNG23H50646
2023-07-27 17:02:00,5,MN_QT_XG_YZGL_70,蒙牛杨枝甘露口味雪糕70g,MNG23H50646
2023-07-27 17:02:00,5,MN_XRDBL_XG_BQL_65,蒙牛夏日大菠浪菠萝口味雪糕65g,MNG23H50646
2023-07-27 17:34:19,1,MN_DLSX_BQL_CBMGNR_75,蒙牛蒂兰圣雪重瓣玫瑰牛乳冰淇淋75g,MNG23H50646
2023-07-27 18:00:11,3,MN_DLSX_BQL_CLZNR_75,蒙牛蒂兰圣雪车厘子牛乳冰淇淋75g,MNG23H50082
2023-07-27 18:00:11,3,MN_QT_XG_QZNNHT_45,蒙牛趣仔牛蒙蒙牛奶核桃巧克力口味雪糕45g,MNG23H50082
2023-07-27 18:00:11,3,MN_SB_BQL_MPCP_2022_70,蒙牛随变麦片脆皮冰淇淋70g,MNG23H50082
2023-07-27 18:26:35,1,MN_QT_XG_QZNNHT_45,蒙牛趣仔牛蒙蒙牛奶核桃巧克力口味雪糕45g,MNG23H50874
2023-07-27 18:37:00,4,MN_DLSX_BQL_CBMGNR_75,蒙牛蒂兰圣雪重瓣玫瑰牛乳冰淇淋75g,MNG23H50646
2023-07-27 18:37:00,4,MN_SB_BQL_LMJ_80,蒙牛随变爆浆流芯朗姆酒口味爆浆冰淇淋80g,MNG23H50646
2023-07-27 18:37:00,4,MN_YM_BQL_YNLM_70,蒙牛优牧椰奶藜麦口味冰淇淋70g,MNG23H50646
2023-07-27 18:37:00,4,MN_YM_XG_LL_70,蒙牛优牧榴莲口味雪糕70g,MNG23H50646
2023-07-27 18:59:04,1,MN_BJ_BB_SGQB_92,蒙牛冰+四果奇冰棒冰23g,MNG23H50646
2023-07-27 19:02:07,1,MN_LSXQ_XG_LSS_70,蒙牛绿色心情绿莎莎雪糕70g,MNG23H50497
2023-07-27 19:05:40,1,MN_DLSX_BQL_CLZNR_75,蒙牛蒂兰圣雪车厘子牛乳冰淇淋75g,MNG23H50874
2023-07-27 19:50:33,9,MN_BJ_BB_MGXNnew_75,蒙牛冰+芒果口味雪泥75g,MNG23H50497
2023-07-27 19:50:33,9,MN_LSXQ_XG_LSS_70,蒙牛绿色心情绿莎莎雪糕70g,MNG23H50497
2023-07-27 20:36:32,1,MN_SB_BQL_JJBBJTZZ_01_75,蒙牛随变焦糖啵啵焦糖珍珠口味冰淇淋75g,MNG23H50510
2023-07-28 11:21:21,1,MN_DLSX_BQL_CBMGNR_75,蒙牛蒂兰圣雪重瓣玫瑰牛乳冰淇淋75g,MNG23H50874
2023-07-28 11:40:24,2,MN_BJ_BB_NHSXN_85,蒙牛冰+牛磺酸口味雪泥85g,MNG23H50874
2023-07-28 11:40:37,2,MN_LSXQ_BQL_NMHD_75,蒙牛绿色心情糯米红豆口味冰淇淋75g,MNG23H50180
2023-07-28 11:43:46,4,MN_DLSX_BQL_CBMGNR_75,蒙牛蒂兰圣雪重瓣玫瑰牛乳冰淇淋75g,MNG23H50058
2023-07-28 11:43:46,4,MN_DLSX_BQL_CLZNR_75,蒙牛蒂兰圣雪车厘子牛乳冰淇淋75g,MNG23H50058
2023-07-28 11:43:46,4,MN_SB_BQL_JJBBJTZZ_01_75,蒙牛随变焦糖啵啵焦糖珍珠口味冰淇淋75g,MNG23H50058
2023-07-28 11:43:46,4,MN_XRDBL_XG_BQL_65,蒙牛夏日大菠浪菠萝口味雪糕65g,MNG23H50058
2023-07-28 11:48:56,1,MN_DLSX_BQL_CLZNR_75,蒙牛蒂兰圣雪车厘子牛乳冰淇淋75g,MNG23H50874
2023-07-28 16:26:26,1,MN_DLSX_BQL_CBMGNR_75,蒙牛蒂兰圣雪重瓣玫瑰牛乳冰淇淋75g,MNG23H50058
2023-07-28 16:54:21,1,MN_DLSX_BQL_CBMGNR_75,蒙牛蒂兰圣雪重瓣玫瑰牛乳冰淇淋75g,MNG23H50058
2023-07-28 18:48:22,1,MN_HMM_XG_HMG_65,蒙牛哈蜜蜜雪糕65g,MNG23H50646
2023-07-28 18:58:27,1,MN_LSXQ_XG_LSS_70,蒙牛绿色心情绿莎莎雪糕70g,MNG23H50935
2023-07-28 19:08:00,3,MN_QT_XG_YMB_65,蒙牛玉米棒口味雪糕65g,MNG23H50935
2023-07-28 19:08:00,3,MN_SB_XDB_XCQKL_105,蒙牛随变旋顶杯香草巧克力口味雪糕105g,MNG23H50935
2023-07-29 08:45:28,2,MN_KACC_XG_CMXC_45,蒙牛酷爱纯脆草莓香草口味脆皮雪糕45g,MNG23H50029
2023-07-29 08:45:28,2,MN_XRDBL_XG_BQL_65,蒙牛夏日大菠浪菠萝口味雪糕65g,MNG23H50029
2023-07-29 08:49:12,2,MN_KACC_XG_CMXC_45,蒙牛酷爱纯脆草莓香草口味脆皮雪糕45g,MNG23H50029
2023-07-29 08:49:12,2,MN_QT_XG_QZNNHT_45,蒙牛趣仔牛蒙蒙牛奶核桃巧克力口味雪糕45g,MNG23H50029
2023-07-29 08:49:28,1,MN_XXB_XG_NY_145,蒙牛香雪杯奶油味雪糕145g,MNG23H50029
2023-07-29 09:22:18,2,MN_DLSX_BQL_CBMGNR_75,蒙牛蒂兰圣雪重瓣玫瑰牛乳冰淇淋75g,MNG23H50874
2023-07-29 09:22:18,2,MN_DLSX_BQL_CLZNR_75,蒙牛蒂兰圣雪车厘子牛乳冰淇淋75g,MNG23H50874
2023-07-29 10:07:24,1,MN_JD_BB_LBG_70,蒙牛老冰棍棒冰70g,MNG23H50029
2023-07-29 10:08:21,1,MN_BJ_BB_HYNM_85,蒙牛冰+海盐柠檬口味雪泥85g,MNG23H50874
2023-07-29 10:29:47,2,MN_ESNC_BQL_YW_75,蒙牛俄式奶纯冰淇淋75g,MNG23H50191
2023-07-29 10:29:47,2,MN_HJ_BQL_XCKF_80,蒙牛火炬香草咖啡口味冰淇淋80g,MNG23H50191
2023-07-29 10:40:16,3,MN_BJ_BB_LMSN_70,蒙牛冰+蓝莓酸奶口味棒冰70g,MNG23H50874
2023-07-29 10:40:16,3,MN_BJ_BB_MGXNnew_75,蒙牛冰+芒果口味雪泥75g,MNG23H50874
2023-07-29 12:22:08,2,MN_DLSX_BQL_CLZNR_75,蒙牛蒂兰圣雪车厘子牛乳冰淇淋75g,MNG23H50029
2023-07-29 12:22:08,2,MN_HMM_XG_HMG_65,蒙牛哈蜜蜜雪糕65g,MNG23H50029
2023-07-29 14:43:51,1,MN_DLSX_BQL_ZSMMNR_90,蒙牛蒂兰圣雪芝士莓莓口味牛乳冰淇淋90g,MNG23H50029
2023-07-29 14:44:27,1,MN_SB_BQL_JJBBJTZZ_75,蒙牛随变焦糖啵啵焦糖珍珠口味冰淇淋75g,MNG23H50029
2023-07-29 14:58:15,3,MN_BJ_BB_MGXNnew_75,蒙牛冰+芒果口味雪泥75g,MNG23H50336
2023-07-29 14:58:15,3,MN_BJ_BB_NHSXN_85,蒙牛冰+牛磺酸口味雪泥85g,MNG23H50336
2023-07-29 14:58:15,3,MN_BJ_BB_SZ_70,蒙牛冰+山楂口味棒冰70g,MNG23H50336
2023-07-29 15:39:17,2,MN_BJ_BB_HYNM_85,蒙牛冰+海盐柠檬口味雪泥85g,MNG23H50874
2023-07-29 15:39:17,2,MN_DLSX_BQL_CLZNR_75,蒙牛蒂兰圣雪车厘子牛乳冰淇淋75g,MNG23H50874
2023-07-29 16:08:26,1,MN_DLSX_BQL_CLZNR_75,蒙牛蒂兰圣雪车厘子牛乳冰淇淋75g,MNG23H50029
2023-07-29 16:18:22,2,MN_DLSX_BQL_CBMGNR_75,蒙牛蒂兰圣雪重瓣玫瑰牛乳冰淇淋75g,MNG23H50029
2023-07-29 16:18:22,2,MN_DLSX_BQL_CLZNR_75,蒙牛蒂兰圣雪车厘子牛乳冰淇淋75g,MNG23H50029
2023-07-29 16:18:40,1,MN_QT_XG_YMB_65,蒙牛玉米棒口味雪糕65g,MNG23H50029
2023-07-29 17:21:38,3,MN_BJ_BB_XRDDPBXGXYNM_75,蒙牛冰+夏日对对碰百香果西柚柠檬缤纷口味雪泥75g,MNG23H50029
2023-07-29 17:21:38,3,MN_DLSX_BQL_XRRL_75,蒙牛蒂兰圣雪雪绒乳酪牛奶冰淇淋75g,MNG23H50029
2023-07-29 17:21:38,3,MN_YM_XG_DBD_65,蒙牛优牧大布丁雪糕65g,MNG23H50029
2023-07-29 20:37:15,2,MN_DLSX_BQL_CBMGNR_75,蒙牛蒂兰圣雪重瓣玫瑰牛乳冰淇淋75g,MNG23H50029
2023-07-29 20:37:15,2,MN_HMM_XG_HMG_65,蒙牛哈蜜蜜雪糕65g,MNG23H50029
2023-07-29 20:40:36,1,MN_XXB_XG_NY_145,蒙牛香雪杯奶油味雪糕145g,MNG23H50029
2023-07-29 20:47:58,2,MN_DLSX_BQL_CLZNR_75,蒙牛蒂兰圣雪车厘子牛乳冰淇淋75g,MNG23H50029
2023-07-29 20:47:58,2,MN_XRDBL_XG_BQL_65,蒙牛夏日大菠浪菠萝口味雪糕65g,MNG23H50029
2023-07-29 20:49:05,1,MN_DLSX_BQL_CLZNR_75,蒙牛蒂兰圣雪车厘子牛乳冰淇淋75g,MNG23H50029
2023-07-29 20:50:44,2,MN_DLSX_BQL_CBMGNR_75,蒙牛蒂兰圣雪重瓣玫瑰牛乳冰淇淋75g,MNG23H50029
2023-07-29 20:50:44,2,MN_DLSX_BQL_CLZNR_75,蒙牛蒂兰圣雪车厘子牛乳冰淇淋75g,MNG23H50029
2023-07-29 20:59:27,1,MN_SSXG_BQL_XCNY_95,蒙牛果味三色雪糕95g,MNG23H50029
2023-07-29 21:30:16,1,MN_ESNC_BQL_YW_75,蒙牛俄式奶纯冰淇淋75g,MNG23H50029
2023-07-29 21:42:52,1,MN_DLSX_BQL_CLZNR_75,蒙牛蒂兰圣雪车厘子牛乳冰淇淋75g,MNG23H50029
2023-07-30 10:24:15,2,MN_DLSX_BQL_CBMGNR_75,蒙牛蒂兰圣雪重瓣玫瑰牛乳冰淇淋75g,MNG23H50874
2023-07-30 10:24:15,2,MN_DLSX_BQL_CLZNR_75,蒙牛蒂兰圣雪车厘子牛乳冰淇淋75g,MNG23H50874
2023-07-30 11:38:37,1,MN_SB_BQL_JJBBJTZZ_75,蒙牛随变焦糖啵啵焦糖珍珠口味冰淇淋75g,MNG23H50874
2023-07-30 16:46:45,1,MN_DLSX_BQL_CBMGNR_75,蒙牛蒂兰圣雪重瓣玫瑰牛乳冰淇淋75g,MNG23H50874
2023-07-30 18:28:49,1,MN_SB_XG_SXG_LMCZ_75,蒙牛随变随芯果蓝莓橙子口味雪糕75g,MNG23H50874
2023-07-30 20:17:42,3,MN_KACC_XG_CMXC_45,蒙牛酷爱纯脆草莓香草口味脆皮雪糕45g,MNG23H50874
2023-07-31 10:02:21,1,MN_DLSX_BQL_CBMGNR_75,蒙牛蒂兰圣雪重瓣玫瑰牛乳冰淇淋75g,MNG23H50191
2023-07-31 10:04:53,4,MN_LSXQ_XG_LSS_70,蒙牛绿色心情绿莎莎雪糕70g,MNG23H50497
2023-07-31 10:04:53,4,MN_SB_BQL_JJBBJTZZ_01_75,蒙牛随变焦糖啵啵焦糖珍珠口味冰淇淋75g,MNG23H50497
2023-07-31 10:04:53,4,MN_SB_CTBQL_HRBDMG_75,蒙牛随变厚乳布丁口味脆筒冰淇淋73g,MNG23H50497
2023-07-31 10:04:53,4,MN_XRDBL_XG_BQL_65,蒙牛夏日大菠浪菠萝口味雪糕65g,MNG23H50497
2023-07-31 10:18:59,1,MN_XRDBL_XG_BQL_65,蒙牛夏日大菠浪菠萝口味雪糕65g,MNG23H50497
2023-07-31 10:20:46,1,MN_BJ_BB_HLGBXGNMPT_60,蒙牛冰+彩冰纷火龙果百香果柠檬葡萄口味棒冰60g,MNG23H50497
2023-07-31 11:34:22,1,MN_DLSX_BQL_CLZNR_75,蒙牛蒂兰圣雪车厘子牛乳冰淇淋75g,MNG23H50646
2023-07-31 11:56:18,1,MN_KACC_XG_CMXC_45,蒙牛酷爱纯脆草莓香草口味脆皮雪糕45g,MNG23H50874
2023-07-31 14:34:56,2,MN_BJ_BB_HLGBXGNMPT_60,蒙牛冰+彩冰纷火龙果百香果柠檬葡萄口味棒冰60g,MNG23H50580
2023-07-31 14:34:56,2,MN_BJ_BB_XKQTLL_75,蒙牛冰+星空青提酪酪口味雪泥75g,MNG23H50580
2023-07-31 14:44:19,1,MN_KACC_XG_CMXC_45,蒙牛酷爱纯脆草莓香草口味脆皮雪糕45g,MNG23H50874
2023-07-31 14:53:54,1,MN_DLSX_BQL_CBMGNR_75,蒙牛蒂兰圣雪重瓣玫瑰牛乳冰淇淋75g,MNG23H50497
2023-07-31 15:50:38,1,MN_YM_XG_CYSN_75,蒙牛优牧草原酸奶口味雪糕75g,MNG23H50935
2023-07-31 16:53:40,2,MN_BJ_BB_HYNM_85,蒙牛冰+海盐柠檬口味雪泥85g,MNG23H50874
2023-07-31 16:53:40,2,MN_BJ_BB_XKQTLL_75,蒙牛冰+星空青提酪酪口味雪泥75g,MNG23H50874
2023-07-31 17:02:03,2,MN_HMM_XG_HMG_65,蒙牛哈蜜蜜雪糕65g,MNG23H50580
2023-07-31 17:02:03,2,MN_XRDBL_XG_BQL_65,蒙牛夏日大菠浪菠萝口味雪糕65g,MNG23H50580
2023-07-31 17:48:54,1,MN_HJ_BQL_XCKF_80,蒙牛火炬香草咖啡口味冰淇淋80g,MNG23H50935
2023-07-31 18:40:58,1,MN_BJ_BB_XKQTLL_75,蒙牛冰+星空青提酪酪口味雪泥75g,MNG23H50580
2023-08-01 07:53:41,1,MN_BJ_BB_HYNM_85,蒙牛冰+海盐柠檬口味雪泥85g,MNG23H50580
2023-08-01 11:27:06,2,MN_DLSX_BQL_CBMGNR_75,蒙牛蒂兰圣雪重瓣玫瑰牛乳冰淇淋75g,MNG23H50157
2023-08-01 11:27:06,2,MN_LSXQ_XG_LSS_70,蒙牛绿色心情绿莎莎雪糕70g,MNG23H50157
2023-08-01 11:29:01,1,MN_BJ_BB_HYNM_85,蒙牛冰+海盐柠檬口味雪泥85g,MNG23H50157
2023-08-01 11:49:38,2,MN_ESNC_BQL_YW_75,蒙牛俄式奶纯冰淇淋75g,MNG23H50181
2023-08-01 13:04:59,1,MN_SSXG_BQL_XCNY_95,蒙牛果味三色雪糕95g,MNG23H50874
2023-08-01 13:29:38,1,MN_SB_BQL_RXMMCMCP_75,蒙牛随变软芯莓莓草莓软芯脆皮口味冰淇淋75g,MNG23H50157
2023-08-01 13:30:07,1,MN_LSXQ_XG_LSS_70,蒙牛绿色心情绿莎莎雪糕70g,MNG23H50157
2023-08-01 13:40:57,1,MN_BJ_BB_HYNM_85,蒙牛冰+海盐柠檬口味雪泥85g,MNG23H50157
2023-08-01 14:11:25,2,MN_BJ_BB_XKQTLL_75,蒙牛冰+星空青提酪酪口味雪泥75g,MNG23H50180
2023-08-01 14:11:25,2,MN_QT_XG_QZNNHT_45,蒙牛趣仔牛蒙蒙牛奶核桃巧克力口味雪糕45g,MNG23H50180
2023-08-01 14:22:34,1,MN_DLSX_BQL_CLZNR_75,蒙牛蒂兰圣雪车厘子牛乳冰淇淋75g,MNG23H50157
2023-08-01 15:58:03,1,MN_BJ_BB_MGXNnew_75,蒙牛冰+芒果口味雪泥75g,MNG23H50157
2023-08-01 15:58:13,5,MN_DLSX_BQL_CBMGNR_75,蒙牛蒂兰圣雪重瓣玫瑰牛乳冰淇淋75g,MNG23H50058
2023-08-01 15:58:13,5,MN_DLSX_BQL_CLZNR_75,蒙牛蒂兰圣雪车厘子牛乳冰淇淋75g,MNG23H50058
2023-08-01 15:58:13,5,MN_KACC_XG_XY_65,蒙牛酷爱纯脆香芋味脆皮雪糕65g,MNG23H50058
2023-08-01 15:58:13,5,MN_SSXG_BQL_XCNY_95,蒙牛果味三色雪糕95g,MNG23H50058
2023-08-01 15:58:13,5,MN_YM_XG_HZNN_70,蒙牛优牧红枣牛奶口味雪糕70g,MNG23H50058
2023-08-01 15:58:47,1,MN_DLSX_BQL_CBMGNR_75,蒙牛蒂兰圣雪重瓣玫瑰牛乳冰淇淋75g,MNG23H50058
2023-08-01 16:04:02,1,MN_DLSX_BQL_CBMGNR_75,蒙牛蒂兰圣雪重瓣玫瑰牛乳冰淇淋75g,MNG23H50157
2023-08-01 16:25:07,2,MN_QT_XG_YMB_65,蒙牛玉米棒口味雪糕65g,MNG23H50058
2023-08-01 16:37:45,3,MN_LSXQ_XG_LSS_70,蒙牛绿色心情绿莎莎雪糕70g,MNG23H50157
2023-08-01 16:37:45,3,MN_QT_XG_QZNNHT_45,蒙牛趣仔牛蒙蒙牛奶核桃巧克力口味雪糕45g,MNG23H50157
2023-08-01 16:37:45,3,MN_SB_BQL_JJBBJTZZ_75,蒙牛随变焦糖啵啵焦糖珍珠口味冰淇淋75g,MNG23H50157
2023-08-01 17:16:49,1,MN_KACC_XG_CMXC_45,蒙牛酷爱纯脆草莓香草口味脆皮雪糕45g,MNG23H50874
2023-08-01 17:35:20,2,MN_DLSX_BQL_CLZNR_75,蒙牛蒂兰圣雪车厘子牛乳冰淇淋75g,MNG23H50874
2023-08-01 17:35:20,2,MN_SSXG_BQL_XCNY_95,蒙牛果味三色雪糕95g,MNG23H50874
2023-08-01 17:40:44,2,MN_DLSX_BQL_CBMGNR_75,蒙牛蒂兰圣雪重瓣玫瑰牛乳冰淇淋75g,MNG23H50157
2023-08-01 17:40:44,2,MN_LSXQ_XG_LSS_70,蒙牛绿色心情绿莎莎雪糕70g,MNG23H50157
2023-08-01 17:44:53,3,MN_SSXG_BQL_XCNY_95,蒙牛果味三色雪糕95g,MNG23H50874
2023-08-01 17:44:53,3,MN_YM_XG_BD_40,蒙牛优牧布丁雪糕40g,MNG23H50874
2023-08-01 17:58:00,1,MN_BJ_BB_HYNM_85,蒙牛冰+海盐柠檬口味雪泥85g,MNG23H50874
2023-08-01 18:50:04,3,MN_KACC_XG_CMXC_45,蒙牛酷爱纯脆草莓香草口味脆皮雪糕45g,MNG23H50874
2023-08-01 19:10:26,1,MN_QT_XG_QZNNHT_45,蒙牛趣仔牛蒙蒙牛奶核桃巧克力口味雪糕45g,MNG23H50874
2023-08-01 19:54:30,2,MN_KACC_XG_CMXC_45,蒙牛酷爱纯脆草莓香草口味脆皮雪糕45g,MNG23H50874
2023-08-01 20:43:33,1,MN_SB_BQL_LMJ_80,蒙牛随变爆浆流芯朗姆酒口味爆浆冰淇淋80g,MNG23H50874
2023-08-01 20:59:46,1,MN_KACC_XG_CMXC_45,蒙牛酷爱纯脆草莓香草口味脆皮雪糕45g,MNG23H50874
2023-08-02 10:19:53,1,MN_HMM_XG_HMG_65,蒙牛哈蜜蜜雪糕65g,MNG23H50181
2023-08-02 10:26:46,1,MN_YM_XG_HZNN_70,蒙牛优牧红枣牛奶口味雪糕70g,MNG23H50181
2023-08-02 11:26:55,1,MN_BJ_BB_MGXNnew_75,蒙牛冰+芒果口味雪泥75g,MNG23H50058
2023-08-02 11:33:07,1,MN_DLSX_BQL_CLZNR_75,蒙牛蒂兰圣雪车厘子牛乳冰淇淋75g,MNG23H50058
2023-08-02 12:10:32,1,MN_DLSX_BQL_CLZNR_75,蒙牛蒂兰圣雪车厘子牛乳冰淇淋75g,MNG23H50874
2023-08-02 12:34:45,1,MN_LSXQ_XG_LSS_70,蒙牛绿色心情绿莎莎雪糕70g,MNG23H50772
2023-08-02 12:38:10,4,MN_SB_BQL_FMBDM_75,蒙牛随变蜂蜜巴旦木口味冰淇淋75g,MNG23H50157
2023-08-02 12:38:10,4,MN_SB_BQL_MPCP_2022_70,蒙牛随变麦片脆皮冰淇淋70g,MNG23H50157
2023-08-02 12:38:10,4,MN_SB_XG_SXG_LMCZnew_75,蒙牛随变随芯果蓝莓橙子口味雪糕75g,MNG23H50157
2023-08-02 13:08:12,1,MN_BJ_BB_SGQB_92,蒙牛冰+四果奇冰棒冰23g,MNG23H50157
2023-08-02 14:35:26,1,MN_QT_XG_QZNNHT_45,蒙牛趣仔牛蒙蒙牛奶核桃巧克力口味雪糕45g,MNG23H50157
2023-08-02 14:36:06,1,MN_DLSX_BQL_CBMGNR_75,蒙牛蒂兰圣雪重瓣玫瑰牛乳冰淇淋75g,MNG23H50157
2023-08-02 14:58:46,7,MN_BJ_BB_HYNM_85,蒙牛冰+海盐柠檬口味雪泥85g,MNG23H50157
2023-08-02 14:58:46,7,MN_BJ_BB_MGXNnew_75,蒙牛冰+芒果口味雪泥75g,MNG23H50157
2023-08-02 14:58:46,7,MN_LSXQ_XG_LSS_70,蒙牛绿色心情绿莎莎雪糕70g,MNG23H50157
2023-08-02 15:18:29,2,MN_DLSX_BQL_CLZNR_75,蒙牛蒂兰圣雪车厘子牛乳冰淇淋75g,MNG23H50874
2023-08-02 15:18:29,2,MN_SB_XG_ZZCP_60,蒙牛随变榛子脆皮冰淇淋60g,MNG23H50874
2023-08-02 15:27:32,2,MN_DLSX_BQL_CBMGNR_75,蒙牛蒂兰圣雪重瓣玫瑰牛乳冰淇淋75g,MNG23H50157
2023-08-02 15:27:32,2,MN_DLSX_BQL_CLZNR_75,蒙牛蒂兰圣雪车厘子牛乳冰淇淋75g,MNG23H50157
2023-08-02 15:38:15,1,MN_KACC_XG_XY_65,蒙牛酷爱纯脆香芋味脆皮雪糕65g,MNG23H50157
2023-08-02 15:40:36,1,MN_KACC_XG_XY_65,蒙牛酷爱纯脆香芋味脆皮雪糕65g,MNG23H50157
2023-08-02 16:36:25,3,MN_KACC_XG_XY_65,蒙牛酷爱纯脆香芋味脆皮雪糕65g,MNG23H50157
2023-08-02 16:36:25,3,MN_SB_BQL_JJBBJTZZ_75,蒙牛随变焦糖啵啵焦糖珍珠口味冰淇淋75g,MNG23H50157
2023-08-02 16:36:25,3,MN_SB_BQL_LMJ_80,蒙牛随变爆浆流芯朗姆酒口味爆浆冰淇淋80g,MNG23H50157
2023-08-02 16:44:00,1,MN_SB_BQL_BQJGZZCP_60,蒙牛随变榛子脆皮冰淇淋60g,MNG23H50157
2023-08-02 16:44:07,2,MN_BJ_BB_MGXNnew_75,蒙牛冰+芒果口味雪泥75g,MNG23H50157
2023-08-02 16:45:13,4,MN_DLSX_BQL_CBMGNR_75,蒙牛蒂兰圣雪重瓣玫瑰牛乳冰淇淋75g,MNG23H50646
2023-08-02 16:45:13,4,MN_KACC_XG_XY_65,蒙牛酷爱纯脆香芋味脆皮雪糕65g,MNG23H50646
2023-08-02 16:45:13,4,MN_QT_XG_QZNNHT_45,蒙牛趣仔牛蒙蒙牛奶核桃巧克力口味雪糕45g,MNG23H50646
2023-08-02 16:45:13,4,MN_SB_BQL_BQJGZZCP_60,蒙牛随变榛子脆皮冰淇淋60g,MNG23H50646
2023-08-02 17:07:10,1,MN_BJ_BB_XRDDPBXGXYNM_75,蒙牛冰+夏日对对碰百香果西柚柠檬缤纷口味雪泥75g,MNG23H50157
2023-08-02 18:23:09,1,MN_SB_BQL_BQJGZZCP_60,蒙牛随变榛子脆皮冰淇淋60g,MNG23H50157
2023-08-02 19:32:05,1,MN_LSXQ_XG_LSS_70,蒙牛绿色心情绿莎莎雪糕70g,MNG23H50157
2023-08-02 20:14:45,2,MN_DLSX_BQL_CLZNR_75,蒙牛蒂兰圣雪车厘子牛乳冰淇淋75g,MNG23H50157
2023-08-02 20:14:45,2,MN_SB_BQL_JJBBJTZZ_75,蒙牛随变焦糖啵啵焦糖珍珠口味冰淇淋75g,MNG23H50157
2023-08-02 20:46:43,3,MN_BJ_BB_HYNM_85,蒙牛冰+海盐柠檬口味雪泥85g,MNG23H50157
2023-08-02 20:46:43,3,MN_HMM_XG_HMG_65,蒙牛哈蜜蜜雪糕65g,MNG23H50157
2023-08-02 20:46:43,3,MN_KACC_XG_CMXC_45,蒙牛酷爱纯脆草莓香草口味脆皮雪糕45g,MNG23H50157
2023-08-03 09:55:24,1,MN_DLSX_BQL_CLZNR_75,蒙牛蒂兰圣雪车厘子牛乳冰淇淋75g,MNG23H50135
2023-08-03 11:01:45,2,MN_SSXG_BQL_XCNY_95,蒙牛果味三色雪糕95g,MNG23H50498
2023-08-03 11:01:45,2,MN_XRDBL_XG_BQL_65,蒙牛夏日大菠浪菠萝口味雪糕65g,MNG23H50498
2023-08-03 11:33:52,1,MN_DLSX_BQL_CLZNR_75,蒙牛蒂兰圣雪车厘子牛乳冰淇淋75g,MNG23H50157
2023-08-03 11:49:11,2,MN_BJ_BB_HLGBXGNMPT_60,蒙牛冰+彩冰纷火龙果百香果柠檬葡萄口味棒冰60g,MNG23H50157
2023-08-03 12:19:29,1,MN_DLSX_BQL_CLZNR_75,蒙牛蒂兰圣雪车厘子牛乳冰淇淋75g,MNG23H50157
2023-08-03 15:07:01,3,MN_BJ_BB_HLGBXGNMPT_60,蒙牛冰+彩冰纷火龙果百香果柠檬葡萄口味棒冰60g,MNG23H50157
